,zip,lat,lng,city,state_id,state_name,county_name,Average Temperature (Kelvin),Average Air Pressure (hPa),Average Humidity (%),Average Daily Precipitation (mm)
1326,70714,30.58646,-91.1277,Baker,LA,Louisiana,East Baton Rouge,293.4071428571429,1017.6818956043953,74.47785714285716,0.13299450549450545
1327,70715,30.757990000000003,-91.67792,Batchelor,LA,Louisiana,Pointe Coupee,293.4071428571429,1017.6818956043953,74.47785714285716,0.13299450549450545
1328,70721,30.2182,-91.08694,Carville,LA,Louisiana,Iberville,293.4071428571429,1017.6818956043953,74.47785714285716,0.13299450549450545
1329,70722,30.8425,-90.93158,Clinton,LA,Louisiana,East Feliciana,293.4071428571429,1017.6818956043953,74.47785714285716,0.13299450549450545
1330,71001,32.59461,-92.89717,Arcadia,LA,Louisiana,Bienville,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1331,71004,32.74841,-93.86309,Belcher,LA,Louisiana,Caddo,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1332,71006,32.72761,-93.63354,Benton,LA,Louisiana,Bossier,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1333,71019,32.0481,-93.31013,Coushatta,LA,Louisiana,Red River,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1334,71027,32.24518,-93.67306,Frierson,LA,Louisiana,De Soto,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1335,71031,32.00822,-92.90586,Goldonna,LA,Louisiana,Natchitoches,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1336,71065,31.80766,-93.50564,Pleasant Hill,LA,Louisiana,Sabine,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1337,71201,32.53298,-92.10528,Monroe,LA,Louisiana,Ouachita,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1338,71220,32.86485,-91.9114,Bastrop,LA,Louisiana,Morehouse,291.85008241758237,1018.0420604395606,74.29835164835161,0.1052747252747253
1339,71237,32.592490000000005,-91.49189,Epps,LA,Louisiana,West Carroll,291.85008241758237,1018.0420604395606,74.29835164835161,0.1052747252747253
1340,71254,32.79696,-91.25569,Lake Providence,LA,Louisiana,East Carroll,291.85008241758237,1018.0420604395606,74.29835164835161,0.1052747252747253
1341,71301,31.27424,-92.46876,Alexandria,LA,Louisiana,Rapides,293.52464285714314,1016.534395604396,77.04634615384613,0.13983516483516464
1342,71316,31.26253,-91.75986,Acme,LA,Louisiana,Concordia,293.4071428571429,1017.6818956043953,74.47785714285716,0.13299450549450545
1343,71322,30.86405,-92.14654,Bunkie,LA,Louisiana,Avoyelles,293.52464285714314,1016.534395604396,77.04634615384613,0.13983516483516464
1344,71340,31.76918,-91.81069,Harrisonburg,LA,Louisiana,Catahoula,293.4071428571429,1017.6818956043953,74.47785714285716,0.13299450549450545
1345,71357,32.111059999999995,-91.29853,Newellton,LA,Louisiana,Tensas,291.85008241758237,1018.0420604395606,74.29835164835161,0.1052747252747253
1346,71404,31.748240000000006,-92.74907,Atlanta,LA,Louisiana,Winn,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1347,71630,33.623459999999994,-91.20873,Arkansas City,AR,Arkansas,Desha,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1348,71635,33.13015,-92.00055,Crossett,AR,Arkansas,Ashley,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1349,71638,33.51931,-91.48055,Dermott,AR,Arkansas,Chicot,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1350,71655,33.63089,-91.7465,Monticello,AR,Arkansas,Drew,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1351,71722,33.71539,-93.1537,Bluff City,AR,Arkansas,Nevada,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1352,71801,33.64418,-93.59444,Hope,AR,Arkansas,Hempstead,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1353,71820,33.79444,-94.26818,Alleene,AR,Arkansas,Little River,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1354,71901,34.52698,-92.97157,Hot Springs National Park,AR,Arkansas,Garland,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1355,71929,34.30584,-93.16262,Bismarck,AR,Arkansas,Hot Spring,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1356,72003,34.38592,-91.39779,Almyra,AR,Arkansas,Arkansas,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1357,72006,35.24538,-91.35119,Augusta,AR,Arkansas,Woodruff,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1358,72007,35.00244,-91.98189,Austin,AR,Arkansas,Lonoke,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1359,72027,35.37104,-92.57652,Center Ridge,AR,Arkansas,Conway,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1360,72032,35.07331,-92.36154,Conway,AR,Arkansas,Faulkner,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1361,72165,35.57544,-91.45793,Thida,AR,Arkansas,Independence,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1362,72322,35.06487,-90.82211,Caldwell,AR,Arkansas,St. Francis,289.78678571428566,1018.1179945054948,71.88082417582417,0.09285714285714289
1363,72324,35.38816,-90.78199,Cherry Valley,AR,Arkansas,Cross,289.7248351648354,1017.9594505494507,70.89728021978019,0.10843406593406593
1364,72354,35.61566,-90.31656,Lepanto,AR,Arkansas,Poinsett,289.7248351648354,1017.9594505494507,70.89728021978019,0.10843406593406593
1365,72401,35.87895,-90.66061,Jonesboro,AR,Arkansas,Craighead,289.7248351648354,1017.9594505494507,70.89728021978019,0.10843406593406593
1366,72482,36.275,-91.36554,Williford,AR,Arkansas,Sharp,289.7248351648354,1017.9594505494507,70.89728021978019,0.10843406593406593
1367,72512,36.22049000000001,-91.7465,Horseshoe Bend,AR,Arkansas,Izard,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1368,72537,36.45017,-92.23374,Gamaliel,AR,Arkansas,Baxter,287.2435164835167,1014.464038461538,70.4895604395604,0.08035714285714282
1369,72636,35.99012000000001,-92.71595,Gilbert,AR,Arkansas,Searcy,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1370,72824,35.135220000000004,-93.41369,Belleville,AR,Arkansas,Yell,289.92799450549455,1017.6841208791204,71.04956043956045,0.09499999999999997
1371,72901,35.3664,-94.41576,Fort Smith,AR,Arkansas,Sebastian,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1372,73003,35.66893,-97.49716,Edmond,OK,Oklahoma,Oklahoma,289.2237637362638,1015.7650274725274,66.60837912087916,0.09739010989010997
1373,73010,35.10622,-97.67844,Blanchard,OK,Oklahoma,McClain,289.26403846153823,1015.8720604395603,68.338489010989,0.087967032967033
1374,73014,35.58109,-98.14626,Calumet,OK,Oklahoma,Canadian,289.2237637362638,1015.7650274725274,66.60837912087916,0.09739010989010997
1375,73016,35.79895,-97.6871,Cashion,OK,Oklahoma,Kingfisher,289.2237637362638,1015.7650274725274,66.60837912087916,0.09739010989010997
1376,73021,35.34249000000001,-98.6622,Colony,OK,Oklahoma,Washita,289.2237637362638,1015.7650274725274,66.60837912087916,0.09739010989010997
1377,73052,34.831520000000005,-97.59585,Lindsay,OK,Oklahoma,Garvin,289.26403846153823,1015.8720604395603,68.338489010989,0.087967032967033
1378,73430,33.905190000000005,-97.36686,Burneyville,OK,Oklahoma,Love,292.1483516483516,1016.066098901099,64.82458791208792,0.12288461538461527
1379,73530,34.247240000000005,-99.02039,Davidson,OK,Oklahoma,Tillman,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1380,73531,34.19635,-98.53354,Devol,OK,Oklahoma,Cotton,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1381,73544,34.69497,-99.76502,Gould,OK,Oklahoma,Harmon,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1382,73547,34.9871,-99.40795,Granite,OK,Oklahoma,Greer,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1383,73627,35.20292,-99.45349,Carter,OK,Oklahoma,Beckham,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1384,73628,35.62471,-99.68448,Cheyenne,OK,Oklahoma,Roger Mills,289.2237637362638,1015.7650274725274,66.60837912087916,0.09739010989010997
1385,73716,36.49979,-98.51721,Aline,OK,Oklahoma,Alfalfa,289.2237637362638,1015.7650274725274,66.60837912087916,0.09739010989010997
1386,73717,36.84324,-98.77287,Alva,OK,Oklahoma,Woods,287.4003571428572,1014.9649725274726,65.13648351648355,0.09892857142857148
1387,73718,36.22232,-98.17033,Ames,OK,Oklahoma,Major,289.2237637362638,1015.7650274725274,66.60837912087916,0.09739010989010997
1388,73801,36.47878,-99.43646,Woodward,OK,Oklahoma,Woodward,289.2237637362638,1015.7650274725274,66.60837912087916,0.09739010989010997
1389,73933,36.74596,-102.57362,Boise City,OK,Oklahoma,Cimarron,288.05703296703285,1008.5310714285717,54.46076923076925,0.029725274725274642
1390,74008,35.92456,-95.87253,Bixby,OK,Oklahoma,Tulsa,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1391,74010,35.81446,-96.36493,Bristow,OK,Oklahoma,Creek,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1392,74014,36.05998,-95.67515,Broken Arrow,OK,Oklahoma,Wagoner,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1393,74015,36.18229,-95.70744,Catoosa,OK,Oklahoma,Rogers,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1394,74023,35.95803,-96.7497,Cushing,OK,Oklahoma,Payne,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1395,74027,36.79882,-95.58707,Delaware,OK,Oklahoma,Nowata,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1396,74047,35.85505,-96.01407,Mounds,OK,Oklahoma,Okmulgee,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1397,74330,36.43708,-95.27256,Adair,OK,Oklahoma,Mayes,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1398,74401,35.72181,-95.46533,Muskogee,OK,Oklahoma,Muskogee,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1399,74425,35.17235,-95.64189,Canadian,OK,Oklahoma,Pittsburg,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1400,74435,35.57733,-95.09355,Gore,OK,Oklahoma,Sequoyah,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1401,74521,34.65767,-95.09368,Albion,OK,Oklahoma,Pushmataha,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1402,74525,34.33507,-96.06885,Atoka,OK,Oklahoma,Atoka,292.2400274725274,1016.5064835164828,65.69607142857143,0.13711538461538464
1403,74534,34.61213,-96.36845,Centrahoma,OK,Oklahoma,Coal,289.26403846153823,1015.8720604395603,68.338489010989,0.087967032967033
1404,74563,34.97376,-95.06672,Red Oak,OK,Oklahoma,Latimer,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1405,74571,34.71847,-94.98841,Talihina,OK,Oklahoma,Le Flore,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1406,74601,36.70063,-97.14621,Ponca City,OK,Oklahoma,Kay,287.4003571428572,1014.9649725274726,65.13648351648355,0.09892857142857148
1407,74722,34.387840000000004,-94.91665,Battiest,OK,Oklahoma,McCurtain,292.2400274725274,1016.5064835164828,65.69607142857143,0.13711538461538464
1408,74829,35.51735,-96.47046,Boley,OK,Oklahoma,Okfuskee,289.209120879121,1015.9428846153849,67.7198626373627,0.10115384615384619
1409,75002,33.08965,-96.60752,Allen,TX,Texas,Collin,292.33587912087904,1016.4449175824168,64.17428571428572,0.14662087912087912
1410,75007,33.00462,-96.89715,Carrollton,TX,Texas,Denton,292.42170329670313,1016.2752747252754,63.01758241758239,0.14563186813186813
1411,75032,32.85505,-96.42772,Rockwall,TX,Texas,Rockwall,292.36983516483497,1016.1207692307696,65.89428571428567,0.13458791208791213
1412,75054,32.59059,-97.04051,Grand Prairie,TX,Texas,Tarrant,292.416895604396,1016.3411263736268,63.49934065934067,0.13104395604395608
1413,75102,32.06629,-96.64223,Barry,TX,Texas,Navarro,292.65293956043934,1016.5431593406589,67.44686813186809,0.09280219780219788
1414,75103,32.51192,-95.88235,Canton,TX,Texas,Van Zandt,292.36983516483497,1016.1207692307696,65.89428571428567,0.13458791208791213
1415,75114,32.61016,-96.44553,Crandall,TX,Texas,Kaufman,292.36983516483497,1016.1207692307696,65.89428571428567,0.13458791208791213
1416,75135,33.06521,-96.22289,Caddo Mills,TX,Texas,Hunt,292.2400274725274,1016.5064835164828,65.69607142857143,0.13711538461538464
1417,75440,32.87828,-95.75557,Emory,TX,Texas,Rains,292.36983516483497,1016.1207692307696,65.89428571428567,0.13458791208791213
1418,75451,32.96634,-95.1212,Leesburg,TX,Texas,Camp,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1419,75455,33.21697,-94.97819,Mount Pleasant,TX,Texas,Titus,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1420,75501,33.37366,-94.13142,Texarkana,TX,Texas,Bowie,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1421,75601,32.50856,-94.72383,Longview,TX,Texas,Gregg,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1422,75760,31.8041,-94.8556,Cushing,TX,Texas,Nacogdoches,292.1620879120879,1017.2308241758253,72.05835164835169,0.10928571428571433
1423,75838,31.47745,-96.22824,Donie,TX,Texas,Freestone,292.65293956043934,1016.5431593406589,67.44686813186809,0.09280219780219788
1424,75845,31.10075,-95.08954,Groveton,TX,Texas,Trinity,293.8629945054945,1018.0754120879129,76.35604395604395,0.09153846153846154
1425,75901,31.301340000000003,-94.65552,Lufkin,TX,Texas,Angelina,293.8629945054945,1018.0754120879129,76.35604395604395,0.09153846153846154
1426,75929,31.245490000000004,-94.19464,Broaddus,TX,Texas,San Augustine,293.8629945054945,1018.0754120879129,76.35604395604395,0.09153846153846154
1427,76008,32.69291,-97.62376,Aledo,TX,Texas,Parker,292.37711538461514,1016.0423076923076,64.09793956043957,0.12741758241758241
1428,76043,32.20528,-97.79709,Glen Rose,TX,Texas,Somervell,292.37711538461514,1016.0423076923076,64.09793956043957,0.12741758241758241
1429,76048,32.42318,-97.80877,Granbury,TX,Texas,Hood,292.37711538461514,1016.0423076923076,64.09793956043957,0.12741758241758241
1430,76067,32.80005,-98.12756,Mineral Wells,TX,Texas,Palo Pinto,292.37711538461514,1016.0423076923076,64.09793956043957,0.12741758241758241
1431,76230,33.51993,-97.95469,Bowie,TX,Texas,Montague,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1432,76238,33.48818,-97.35069,Era,TX,Texas,Cooke,292.1483516483516,1016.066098901099,64.82458791208792,0.12288461538461527
1433,76351,33.56892,-98.67455,Archer City,TX,Texas,Archer,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1434,76364,34.11368,-99.01676,Harrold,TX,Texas,Wilbarger,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1435,76372,33.25292,-98.91903,Newcastle,TX,Texas,Young,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1436,76380,33.61862,-99.24239,Seymour,TX,Texas,Baylor,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1437,76401,32.28258,-98.19881,Stephenville,TX,Texas,Erath,292.37711538461514,1016.0423076923076,64.09793956043957,0.12741758241758241
1438,76427,33.15546,-98.37755,Bryson,TX,Texas,Jack,291.06579670329666,1014.7537362637364,61.245494505494484,0.06104395604395608
1439,76430,32.785,-99.2474,Albany,TX,Texas,Shackelford,291.59362637362636,1012.6384340659342,58.81837912087911,0.07736263736263747
1440,76435,32.25177,-98.85661,Carbon,TX,Texas,Eastland,291.59362637362636,1012.6384340659342,58.81837912087911,0.07736263736263747
1441,76443,32.13341,-99.21059,Cross Plains,TX,Texas,Callahan,291.59362637362636,1012.6384340659342,58.81837912087911,0.07736263736263747
1442,76483,33.18878,-99.27224,Throckmorton,TX,Texas,Throckmorton,291.59362637362636,1012.6384340659342,58.81837912087911,0.07736263736263747
1443,76518,30.84974,-97.15418,Buckholts,TX,Texas,Milam,292.7734340659339,1015.6804670329667,65.68549450549456,0.07398351648351655
1444,76522,31.216040000000003,-97.97338,Copperas Cove,TX,Texas,Coryell,292.7734340659339,1015.6804670329667,65.68549450549456,0.07398351648351655
1445,76524,31.26693,-97.20313,Eddy,TX,Texas,McLennan,292.65293956043934,1016.5431593406589,67.44686813186809,0.09280219780219788
1446,76539,31.08867,-98.00991,Kempner,TX,Texas,Lampasas,292.7734340659339,1015.6804670329667,65.68549450549456,0.07398351648351655
1447,76570,31.08166,-96.93867,Rosebud,TX,Texas,Falls,292.65293956043934,1016.5431593406589,67.44686813186809,0.09280219780219788
1448,76634,31.80782,-97.56146,Clifton,TX,Texas,Bosque,292.65293956043934,1016.5431593406589,67.44686813186809,0.09280219780219788
1449,76821,31.73869,-99.93625,Ballinger,TX,Texas,Runnels,291.59362637362636,1012.6384340659342,58.81837912087911,0.07736263736263747
1450,76824,31.0036,-98.47069,Bend,TX,Texas,San Saba,292.7734340659339,1015.6804670329667,65.68549450549456,0.07398351648351655
1451,76825,31.10471,-99.39545,Brady,TX,Texas,McCulloch,291.59362637362636,1012.6384340659342,58.81837912087911,0.07736263736263747
1452,76828,32.00902,-99.29396,Burkett,TX,Texas,Coleman,291.59362637362636,1012.6384340659342,58.81837912087911,0.07736263736263747
1453,76831,30.63979,-98.91958,Castell,TX,Texas,Llano,293.3482967032967,1016.4579945054944,66.3131318681319,0.11725274725274719
1454,76837,31.2208,-99.89593,Eden,TX,Texas,Concho,291.59362637362636,1012.6384340659342,58.81837912087911,0.07736263736263747
1455,76849,30.48896,-99.79705,Junction,TX,Texas,Kimble,294.74664835164816,1012.9607692307684,60.541565934065936,0.05516483516483515
1456,76901,31.540940000000006,-100.62877,San Angelo,TX,Texas,Tom Green,291.59362637362636,1012.6384340659342,58.81837912087911,0.07736263736263747
1457,76930,31.27278,-101.17275,Barnhart,TX,Texas,Irion,291.7595604395604,1013.9044230769233,50.87337912087909,0.036813186813186724
1458,76932,31.26949,-101.54094,Big Lake,TX,Texas,Reagan,291.7595604395604,1013.9044230769233,50.87337912087909,0.036813186813186724
1459,76933,31.86341,-100.28783,Bronte,TX,Texas,Coke,291.59362637362636,1012.6384340659342,58.81837912087911,0.07736263736263747
1460,76936,30.88566,-100.58752,Eldorado,TX,Texas,Schleicher,294.74664835164816,1012.9607692307684,60.541565934065936,0.05516483516483515
1461,76950,30.437340000000006,-100.56036,Sonora,TX,Texas,Sutton,294.74664835164816,1012.9607692307684,60.541565934065936,0.05516483516483515
1462,76951,31.81488,-101.04641,Sterling City,TX,Texas,Sterling,291.7595604395604,1013.9044230769233,50.87337912087909,0.036813186813186724
1463,77053,29.58305,-95.46032,Houston,TX,Texas,Fort Bend,294.43206043956036,1016.69967032967,72.76019230769228,0.15472527472527464
1464,77328,30.39628,-95.19391,Cleveland,TX,Texas,San Jacinto,294.43206043956036,1016.69967032967,72.76019230769228,0.15472527472527464
1465,77363,30.32935,-95.85388,Plantersville,TX,Texas,Grimes,294.43206043956036,1016.69967032967,72.76019230769228,0.15472527472527464
1466,77412,29.555,-96.42816,Altair,TX,Texas,Colorado,294.43206043956036,1016.69967032967,72.76019230769228,0.15472527472527464
1467,77414,28.89958,-95.88091,Bay City,TX,Texas,Matagorda,294.43206043956036,1016.69967032967,72.76019230769228,0.15472527472527464
1468,77418,29.978790000000004,-96.25055,Bellville,TX,Texas,Austin,294.43206043956036,1016.69967032967,72.76019230769228,0.15472527472527464
1469,77420,29.2581,-95.93008,Boling,TX,Texas,Wharton,294.43206043956036,1016.69967032967,72.76019230769228,0.15472527472527464
1470,77422,28.96092,-95.56105,Brazoria,TX,Texas,Brazoria,294.56532967032933,1016.541208791209,72.3051373626374,0.1565934065934065
1471,77423,29.83893,-95.98251,Brookshire,TX,Texas,Waller,294.43206043956036,1016.69967032967,72.76019230769228,0.15472527472527464
1472,77510,29.36107,-95.08555,Santa Fe,TX,Texas,Galveston,294.56532967032933,1016.541208791209,72.3051373626374,0.1565934065934065
1473,77801,30.63888,-96.36343,Bryan,TX,Texas,Brazos,292.65293956043934,1016.5431593406589,67.44686813186809,0.09280219780219788
1474,77836,30.5375,-96.68003,Caldwell,TX,Texas,Burleson,293.3482967032967,1016.4579945054944,66.3131318681319,0.11725274725274719
1475,77901,28.80495,-96.98474,Victoria,TX,Texas,Victoria,295.96510989011,1016.0335714285723,76.55225274725275,0.11733516483516482
1476,77950,28.30141,-96.87481,Austwell,TX,Texas,Refugio,295.96510989011,1016.0335714285723,76.55225274725275,0.11733516483516482
1477,77954,29.09675,-97.28269,Cuero,TX,Texas,DeWitt,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1478,77960,28.6691,-97.20818,Fannin,TX,Texas,Goliad,295.96510989011,1016.0335714285723,76.55225274725275,0.11733516483516482
1479,77964,29.37701,-96.84377,Hallettsville,TX,Texas,Lavaca,293.3482967032967,1016.4579945054944,66.3131318681319,0.11725274725274719
1480,78001,28.29493,-99.21954,Artesia Wells,TX,Texas,La Salle,296.7979120879119,1014.6214560439555,62.7704395604396,0.02901098901098892
1481,78002,29.28295,-98.73826,Atascosa,TX,Texas,Bexar,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1482,78003,29.70959,-99.09413,Bandera,TX,Texas,Bandera,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1483,78005,28.94844,-98.85243,Bigfoot,TX,Texas,Frio,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1484,78007,28.49506,-98.37836,Calliham,TX,Texas,McMullen,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1485,78008,28.72411,-98.27925,Campbellton,TX,Texas,Atascosa,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1486,78010,29.9123,-99.04482,Center Point,TX,Texas,Kerr,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1487,78022,28.25927,-98.14445,George West,TX,Texas,Live Oak,295.96510989011,1016.0335714285723,76.55225274725275,0.11733516483516482
1488,78040,27.51345,-99.50228,Laredo,TX,Texas,Webb,296.7979120879119,1014.6214560439555,62.7704395604396,0.02901098901098892
1489,78067,27.13267,-99.33646,San Ygnacio,TX,Texas,Zapata,296.74280219780223,1014.8229395604395,62.814203296703255,0.04958791208791206
1490,78070,29.89826,-98.4063,Spring Branch,TX,Texas,Comal,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1491,78102,28.40248,-97.71084,Beeville,TX,Texas,Bee,295.96510989011,1016.0335714285723,76.55225274725275,0.11733516483516482
1492,78108,29.57435,-98.21878,Cibolo,TX,Texas,Guadalupe,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1493,78113,28.95336,-98.12689,Falls City,TX,Texas,Karnes,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1494,78122,29.4366,-97.73588,Leesville,TX,Texas,Gonzales,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1495,78330,27.74268,-97.91564,Agua Dulce,TX,Texas,Nueces,295.96510989011,1016.0335714285723,76.55225274725275,0.11733516483516482
1496,78332,27.71843,-98.14285,Alice,TX,Texas,Jim Wells,295.96510989011,1016.0335714285723,76.55225274725275,0.11733516483516482
1497,78336,27.94281,-97.18347,Aransas Pass,TX,Texas,San Patricio,295.96510989011,1016.0335714285723,76.55225274725275,0.11733516483516482
1498,78338,26.89255,-97.76255,Armstrong,TX,Texas,Kenedy,297.06769230769214,1015.4799175824172,68.43461538461537,0.06821428571428564
1499,78358,28.068240000000007,-97.04427,Fulton,TX,Texas,Aransas,295.96510989011,1016.0335714285723,76.55225274725275,0.11733516483516482
1500,78361,27.104340000000004,-98.78675,Hebbronville,TX,Texas,Jim Hogg,296.74280219780223,1014.8229395604395,62.814203296703255,0.04958791208791206
1501,78363,27.44953,-97.86267,Kingsville,TX,Texas,Kleberg,295.96510989011,1016.0335714285723,76.55225274725275,0.11733516483516482
1502,78501,26.21583,-98.23917,Mcallen,TX,Texas,Hidalgo,297.06769230769214,1015.4799175824172,68.43461538461537,0.06821428571428564
1503,78536,26.64926,-98.4511,Delmita,TX,Texas,Starr,297.06769230769214,1015.4799175824172,68.43461538461537,0.06821428571428564
1504,78561,26.47803,-97.91813,Lasara,TX,Texas,Willacy,297.06769230769214,1015.4799175824172,68.43461538461537,0.06821428571428564
1505,78602,30.12383,-97.32841,Bastrop,TX,Texas,Bastrop,293.3482967032967,1016.4579945054944,66.3131318681319,0.11725274725274719
1506,78605,30.7822,-98.04563,Bertram,TX,Texas,Burnet,292.7734340659339,1015.6804670329667,65.68549450549456,0.07398351648351655
1507,78606,30.0926,-98.46682,Blanco,TX,Texas,Blanco,293.3482967032967,1016.4579945054944,66.3131318681319,0.11725274725274719
1508,78610,30.07722,-97.83741,Buda,TX,Texas,Hays,293.3482967032967,1016.4579945054944,66.3131318681319,0.11725274725274719
1509,78617,30.14719,-97.59614,Del Valle,TX,Texas,Travis,293.3482967032967,1016.4579945054944,66.3131318681319,0.11725274725274719
1510,78618,30.47773,-99.16514,Doss,TX,Texas,Gillespie,293.97285714285715,1015.5827747252742,66.99282967032966,0.10134615384615386
1511,78801,29.35664,-99.87148,Uvalde,TX,Texas,Uvalde,294.9103021978022,1006.0462912087906,63.09634615384612,0.0440934065934065
1512,78827,28.42466,-99.73537,Asherton,TX,Texas,Dimmit,294.9103021978022,1006.0462912087906,63.09634615384612,0.0440934065934065
1513,78829,28.88992,-99.5591,Batesville,TX,Texas,Zavala,294.9103021978022,1006.0462912087906,63.09634615384612,0.0440934065934065
1514,78832,29.39072,-100.41624,Brackettville,TX,Texas,Kinney,294.74664835164816,1012.9607692307684,60.541565934065936,0.05516483516483515
1515,78833,29.693620000000006,-100.05887,Camp Wood,TX,Texas,Real,294.74664835164816,1012.9607692307684,60.541565934065936,0.05516483516483515
1516,78837,29.83396,-101.21496,Comstock,TX,Texas,Val Verde,294.74664835164816,1012.9607692307684,60.541565934065936,0.05516483516483515
1517,78852,28.75206,-100.31076,Eagle Pass,TX,Texas,Maverick,294.9103021978022,1006.0462912087906,63.09634615384612,0.0440934065934065
1518,79005,36.38545,-100.50397,Booker,TX,Texas,Lipscomb,288.05703296703285,1008.5310714285717,54.46076923076925,0.029725274725274642
1519,79009,34.53322,-102.88568,Bovina,TX,Texas,Parmer,288.05703296703285,1008.5310714285717,54.46076923076925,0.029725274725274642
1520,79014,35.91222,-100.29813,Canadian,TX,Texas,Hemphill,288.05703296703285,1008.5310714285717,54.46076923076925,0.029725274725274642
1521,79015,34.94032,-101.91647,Canyon,TX,Texas,Randall,288.05703296703285,1008.5310714285717,54.46076923076925,0.029725274725274642
1522,79018,35.69549,-102.38629,Channing,TX,Texas,Hartley,288.05703296703285,1008.5310714285717,54.46076923076925,0.029725274725274642
1523,79022,36.10661,-102.61107,Dalhart,TX,Texas,Dallam,288.05703296703285,1008.5310714285717,54.46076923076925,0.029725274725274642
1524,79025,34.94098,-102.2059,Dawn,TX,Texas,Deaf Smith,288.05703296703285,1008.5310714285717,54.46076923076925,0.029725274725274642
