,zip,lat,lng,city,state_id,state_name,county_name,Average Temperature (Kelvin),Average Air Pressure (hPa),Average Humidity (%),Average Daily Precipitation (mm)
1339,71237,32.592490000000005,-91.49189,Epps,LA,Louisiana,West Carroll,281.4275,1020.8375000000001,77.71000000000001,0.325
1340,71254,32.79696,-91.25569,Lake Providence,LA,Louisiana,East Carroll,281.4275,1020.8375000000001,77.71000000000001,0.325
1341,71301,31.27424,-92.46876,Alexandria,LA,Louisiana,Rapides,283.58750000000003,1020.6675,78.0125,0.30499999999999994
1342,71316,31.26253,-91.75986,Acme,LA,Louisiana,Concordia,283.6375,1019.965,73.9425,0.30500000000000005
1343,71322,30.86405,-92.14654,Bunkie,LA,Louisiana,Avoyelles,283.58750000000003,1020.6675,78.0125,0.30499999999999994
1344,71340,31.76918,-91.81069,Harrisonburg,LA,Louisiana,Catahoula,283.6375,1019.965,73.9425,0.30500000000000005
1345,71357,32.111059999999995,-91.29853,Newellton,LA,Louisiana,Tensas,281.4275,1020.8375000000001,77.71000000000001,0.325
1346,71404,31.748240000000006,-92.74907,Atlanta,LA,Louisiana,Winn,279.8225,1021.36,73.66,0.20500000000000002
1347,71630,33.623459999999994,-91.20873,Arkansas City,AR,Arkansas,Desha,276.79999999999995,1021.5,76.9125,0.2625
1348,71635,33.13015,-92.00055,Crossett,AR,Arkansas,Ashley,279.8225,1021.36,73.66,0.20500000000000002
1349,71638,33.51931,-91.48055,Dermott,AR,Arkansas,Chicot,276.79999999999995,1021.5,76.9125,0.2625
1350,71655,33.63089,-91.7465,Monticello,AR,Arkansas,Drew,276.79999999999995,1021.5,76.9125,0.2625
1351,71722,33.71539,-93.1537,Bluff City,AR,Arkansas,Nevada,276.79999999999995,1021.5,76.9125,0.2625
1352,71801,33.64418,-93.59444,Hope,AR,Arkansas,Hempstead,279.8225,1021.36,73.66,0.20500000000000002
1353,71820,33.79444,-94.26818,Alleene,AR,Arkansas,Little River,279.8225,1021.36,73.66,0.20500000000000002
1354,71901,34.52698,-92.97157,Hot Springs National Park,AR,Arkansas,Garland,276.79999999999995,1021.5,76.9125,0.2625
1355,71929,34.30584,-93.16262,Bismarck,AR,Arkansas,Hot Spring,276.79999999999995,1021.5,76.9125,0.2625
1356,72003,34.38592,-91.39779,Almyra,AR,Arkansas,Arkansas,276.79999999999995,1021.5,76.9125,0.2625
1357,72006,35.24538,-91.35119,Augusta,AR,Arkansas,Woodruff,276.79999999999995,1021.5,76.9125,0.2625
1358,72007,35.00244,-91.98189,Austin,AR,Arkansas,Lonoke,276.79999999999995,1021.5,76.9125,0.2625
1359,72027,35.37104,-92.57652,Center Ridge,AR,Arkansas,Conway,276.79999999999995,1021.5,76.9125,0.2625
1360,72032,35.07331,-92.36154,Conway,AR,Arkansas,Faulkner,276.79999999999995,1021.5,76.9125,0.2625
1361,72165,35.57544,-91.45793,Thida,AR,Arkansas,Independence,276.79999999999995,1021.5,76.9125,0.2625
1362,72322,35.06487,-90.82211,Caldwell,AR,Arkansas,St. Francis,277.025,1021.5074999999999,76.4475,0.11
1363,72324,35.38816,-90.78199,Cherry Valley,AR,Arkansas,Cross,277.06500000000005,1021.0224999999999,75.6925,0.145
1364,72354,35.61566,-90.31656,Lepanto,AR,Arkansas,Poinsett,277.06500000000005,1021.0224999999999,75.6925,0.145
1365,72401,35.87895,-90.66061,Jonesboro,AR,Arkansas,Craighead,277.06500000000005,1021.0224999999999,75.6925,0.145
1366,72482,36.275,-91.36554,Williford,AR,Arkansas,Sharp,277.06500000000005,1021.0224999999999,75.6925,0.145
1367,72512,36.22049000000001,-91.7465,Horseshoe Bend,AR,Arkansas,Izard,276.79999999999995,1021.5,76.9125,0.2625
1368,72537,36.45017,-92.23374,Gamaliel,AR,Arkansas,Baxter,273.4275,1015.5100000000001,74.47,0.05
1369,72636,35.99012000000001,-92.71595,Gilbert,AR,Arkansas,Searcy,276.79999999999995,1021.5,76.9125,0.2625
1370,72824,35.135220000000004,-93.41369,Belleville,AR,Arkansas,Yell,276.79999999999995,1021.5,76.9125,0.2625
1371,72901,35.3664,-94.41576,Fort Smith,AR,Arkansas,Sebastian,274.3,1020.95,73.105,0.0875
1372,73003,35.66893,-97.49716,Edmond,OK,Oklahoma,Oklahoma,274.07000000000005,1020.6325,74.25,0.0475
1373,73010,35.10622,-97.67844,Blanchard,OK,Oklahoma,McClain,274.31,1020.6225,75.005,0.05
1374,73014,35.58109,-98.14626,Calumet,OK,Oklahoma,Canadian,274.07000000000005,1020.6325,74.25,0.0475
1375,73016,35.79895,-97.6871,Cashion,OK,Oklahoma,Kingfisher,274.07000000000005,1020.6325,74.25,0.0475
1376,73021,35.34249000000001,-98.6622,Colony,OK,Oklahoma,Washita,274.07000000000005,1020.6325,74.25,0.0475
1377,73052,34.831520000000005,-97.59585,Lindsay,OK,Oklahoma,Garvin,274.31,1020.6225,75.005,0.05
1378,73430,33.905190000000005,-97.36686,Burneyville,OK,Oklahoma,Love,277.97249999999997,1020.7975,70.8525,0.155
1379,73530,34.247240000000005,-99.02039,Davidson,OK,Oklahoma,Tillman,276.0425,1021.575,67.9275,0.037500000000000006
1380,73531,34.19635,-98.53354,Devol,OK,Oklahoma,Cotton,276.0425,1021.575,67.9275,0.037500000000000006
1381,73544,34.69497,-99.76502,Gould,OK,Oklahoma,Harmon,276.0425,1021.575,67.9275,0.037500000000000006
1382,73547,34.9871,-99.40795,Granite,OK,Oklahoma,Greer,276.0425,1021.575,67.9275,0.037500000000000006
1383,73627,35.20292,-99.45349,Carter,OK,Oklahoma,Beckham,276.0425,1021.575,67.9275,0.037500000000000006
1384,73628,35.62471,-99.68448,Cheyenne,OK,Oklahoma,Roger Mills,274.07000000000005,1020.6325,74.25,0.0475
1385,73716,36.49979,-98.51721,Aline,OK,Oklahoma,Alfalfa,274.07000000000005,1020.6325,74.25,0.0475
1386,73717,36.84324,-98.77287,Alva,OK,Oklahoma,Woods,271.51,1020.3325,70.305,0.0325
1387,73718,36.22232,-98.17033,Ames,OK,Oklahoma,Major,274.07000000000005,1020.6325,74.25,0.0475
1388,73801,36.47878,-99.43646,Woodward,OK,Oklahoma,Woodward,274.07000000000005,1020.6325,74.25,0.0475
1389,73933,36.74596,-102.57362,Boise City,OK,Oklahoma,Cimarron,273.23,1006.6624999999999,58.205,0.005
1390,74008,35.92456,-95.87253,Bixby,OK,Oklahoma,Tulsa,274.3,1020.95,73.105,0.0875
1391,74010,35.81446,-96.36493,Bristow,OK,Oklahoma,Creek,274.3,1020.95,73.105,0.0875
1392,74014,36.05998,-95.67515,Broken Arrow,OK,Oklahoma,Wagoner,274.3,1020.95,73.105,0.0875
1393,74015,36.18229,-95.70744,Catoosa,OK,Oklahoma,Rogers,274.3,1020.95,73.105,0.0875
1394,74023,35.95803,-96.7497,Cushing,OK,Oklahoma,Payne,274.3,1020.95,73.105,0.0875
1395,74027,36.79882,-95.58707,Delaware,OK,Oklahoma,Nowata,274.3,1020.95,73.105,0.0875
1396,74047,35.85505,-96.01407,Mounds,OK,Oklahoma,Okmulgee,274.3,1020.95,73.105,0.0875
1397,74330,36.43708,-95.27256,Adair,OK,Oklahoma,Mayes,274.3,1020.95,73.105,0.0875
1398,74401,35.72181,-95.46533,Muskogee,OK,Oklahoma,Muskogee,274.3,1020.95,73.105,0.0875
1399,74425,35.17235,-95.64189,Canadian,OK,Oklahoma,Pittsburg,274.3,1020.95,73.105,0.0875
1400,74435,35.57733,-95.09355,Gore,OK,Oklahoma,Sequoyah,274.3,1020.95,73.105,0.0875
1401,74521,34.65767,-95.09368,Albion,OK,Oklahoma,Pushmataha,274.3,1020.95,73.105,0.0875
1402,74525,34.33507,-96.06885,Atoka,OK,Oklahoma,Atoka,278.235,1021.165,70.06,0.1775
1403,74534,34.61213,-96.36845,Centrahoma,OK,Oklahoma,Coal,274.31,1020.6225,75.005,0.05
1404,74563,34.97376,-95.06672,Red Oak,OK,Oklahoma,Latimer,274.3,1020.95,73.105,0.0875
1405,74571,34.71847,-94.98841,Talihina,OK,Oklahoma,Le Flore,274.3,1020.95,73.105,0.0875
1406,74601,36.70063,-97.14621,Ponca City,OK,Oklahoma,Kay,271.51,1020.3325,70.305,0.0325
1407,74722,34.387840000000004,-94.91665,Battiest,OK,Oklahoma,McCurtain,278.235,1021.165,70.06,0.1775
1408,74829,35.51735,-96.47046,Boley,OK,Oklahoma,Okfuskee,274.3,1020.95,73.105,0.0875
1409,75002,33.08965,-96.60752,Allen,TX,Texas,Collin,278.33,1021.2225,69.38499999999999,0.1875
1410,75007,33.00462,-96.89715,Carrollton,TX,Texas,Denton,278.355,1021.4225000000001,67.28,0.185
1411,75032,32.85505,-96.42772,Rockwall,TX,Texas,Rockwall,278.4425,1021.3525,69.6725,0.1825
1412,75054,32.59059,-97.04051,Grand Prairie,TX,Texas,Tarrant,278.3075,1021.2325,68.7075,0.1775
1413,75102,32.06629,-96.64223,Barry,TX,Texas,Navarro,279.025,1021.5325,71.47,0.1975
1414,75103,32.51192,-95.88235,Canton,TX,Texas,Van Zandt,278.4425,1021.3525,69.6725,0.1825
1415,75114,32.61016,-96.44553,Crandall,TX,Texas,Kaufman,278.4425,1021.3525,69.6725,0.1825
1416,75135,33.06521,-96.22289,Caddo Mills,TX,Texas,Hunt,278.235,1021.165,70.06,0.1775
1417,75440,32.87828,-95.75557,Emory,TX,Texas,Rains,278.4425,1021.3525,69.6725,0.1825
1418,75451,32.96634,-95.1212,Leesburg,TX,Texas,Camp,279.8225,1021.36,73.66,0.20500000000000002
1419,75455,33.21697,-94.97819,Mount Pleasant,TX,Texas,Titus,279.8225,1021.36,73.66,0.20500000000000002
1420,75501,33.37366,-94.13142,Texarkana,TX,Texas,Bowie,279.8225,1021.36,73.66,0.20500000000000002
1421,75601,32.50856,-94.72383,Longview,TX,Texas,Gregg,279.8225,1021.36,73.66,0.20500000000000002
1422,75760,31.8041,-94.8556,Cushing,TX,Texas,Nacogdoches,279.8225,1021.36,73.66,0.20500000000000002
1423,75838,31.47745,-96.22824,Donie,TX,Texas,Freestone,279.025,1021.5325,71.47,0.1975
1424,75845,31.10075,-95.08954,Groveton,TX,Texas,Trinity,283.18249999999995,1022.095,75.55749999999999,0.1575
1425,75901,31.301340000000003,-94.65552,Lufkin,TX,Texas,Angelina,283.18249999999995,1022.095,75.55749999999999,0.1575
1426,75929,31.245490000000004,-94.19464,Broaddus,TX,Texas,San Augustine,283.18249999999995,1022.095,75.55749999999999,0.1575
1427,76008,32.69291,-97.62376,Aledo,TX,Texas,Parker,278.21999999999997,1021.345,69.39000000000001,0.16999999999999998
1428,76043,32.20528,-97.79709,Glen Rose,TX,Texas,Somervell,278.21999999999997,1021.345,69.39000000000001,0.16999999999999998
1429,76048,32.42318,-97.80877,Granbury,TX,Texas,Hood,278.21999999999997,1021.345,69.39000000000001,0.16999999999999998
1430,76067,32.80005,-98.12756,Mineral Wells,TX,Texas,Palo Pinto,278.21999999999997,1021.345,69.39000000000001,0.16999999999999998
1431,76230,33.51993,-97.95469,Bowie,TX,Texas,Montague,276.0425,1021.575,67.9275,0.037500000000000006
1432,76238,33.48818,-97.35069,Era,TX,Texas,Cooke,277.97249999999997,1020.7975,70.8525,0.155
1433,76351,33.56892,-98.67455,Archer City,TX,Texas,Archer,276.0425,1021.575,67.9275,0.037500000000000006
1434,76364,34.11368,-99.01676,Harrold,TX,Texas,Wilbarger,276.0425,1021.575,67.9275,0.037500000000000006
1435,76372,33.25292,-98.91903,Newcastle,TX,Texas,Young,276.0425,1021.575,67.9275,0.037500000000000006
1436,76380,33.61862,-99.24239,Seymour,TX,Texas,Baylor,276.0425,1021.575,67.9275,0.037500000000000006
1437,76401,32.28258,-98.19881,Stephenville,TX,Texas,Erath,278.21999999999997,1021.345,69.39000000000001,0.16999999999999998
1438,76427,33.15546,-98.37755,Bryson,TX,Texas,Jack,276.0425,1021.575,67.9275,0.037500000000000006
1439,76430,32.785,-99.2474,Albany,TX,Texas,Shackelford,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1440,76435,32.25177,-98.85661,Carbon,TX,Texas,Eastland,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1441,76443,32.13341,-99.21059,Cross Plains,TX,Texas,Callahan,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1442,76483,33.18878,-99.27224,Throckmorton,TX,Texas,Throckmorton,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1443,76518,30.84974,-97.15418,Buckholts,TX,Texas,Milam,279.1225,1019.1025,69.6725,0.095
1444,76522,31.216040000000003,-97.97338,Copperas Cove,TX,Texas,Coryell,279.1225,1019.1025,69.6725,0.095
1445,76524,31.26693,-97.20313,Eddy,TX,Texas,McLennan,279.025,1021.5325,71.47,0.1975
1446,76539,31.08867,-98.00991,Kempner,TX,Texas,Lampasas,279.1225,1019.1025,69.6725,0.095
1447,76570,31.08166,-96.93867,Rosebud,TX,Texas,Falls,279.025,1021.5325,71.47,0.1975
1448,76634,31.80782,-97.56146,Clifton,TX,Texas,Bosque,279.025,1021.5325,71.47,0.1975
1449,76821,31.73869,-99.93625,Ballinger,TX,Texas,Runnels,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1450,76824,31.0036,-98.47069,Bend,TX,Texas,San Saba,279.1225,1019.1025,69.6725,0.095
1451,76825,31.10471,-99.39545,Brady,TX,Texas,McCulloch,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1452,76828,32.00902,-99.29396,Burkett,TX,Texas,Coleman,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1453,76831,30.63979,-98.91958,Castell,TX,Texas,Llano,280.33250000000004,1021.5025,68.34,0.11
1454,76837,31.2208,-99.89593,Eden,TX,Texas,Concho,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1455,76849,30.48896,-99.79705,Junction,TX,Texas,Kimble,282.19500000000005,1017.5799999999999,65.78999999999999,0.04
1456,76901,31.540940000000006,-100.62877,San Angelo,TX,Texas,Tom Green,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1457,76930,31.27278,-101.17275,Barnhart,TX,Texas,Irion,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1458,76932,31.26949,-101.54094,Big Lake,TX,Texas,Reagan,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1459,76933,31.86341,-100.28783,Bronte,TX,Texas,Coke,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1460,76936,30.88566,-100.58752,Eldorado,TX,Texas,Schleicher,282.19500000000005,1017.5799999999999,65.78999999999999,0.04
1461,76950,30.437340000000006,-100.56036,Sonora,TX,Texas,Sutton,282.19500000000005,1017.5799999999999,65.78999999999999,0.04
1462,76951,31.81488,-101.04641,Sterling City,TX,Texas,Sterling,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1463,77053,29.58305,-95.46032,Houston,TX,Texas,Fort Bend,283.075,1020.87,72.2175,0.1925
1464,77328,30.39628,-95.19391,Cleveland,TX,Texas,San Jacinto,283.075,1020.87,72.2175,0.1925
1465,77363,30.32935,-95.85388,Plantersville,TX,Texas,Grimes,283.075,1020.87,72.2175,0.1925
1466,77412,29.555,-96.42816,Altair,TX,Texas,Colorado,283.075,1020.87,72.2175,0.1925
1467,77414,28.89958,-95.88091,Bay City,TX,Texas,Matagorda,283.075,1020.87,72.2175,0.1925
1468,77418,29.978790000000004,-96.25055,Bellville,TX,Texas,Austin,283.075,1020.87,72.2175,0.1925
1469,77420,29.2581,-95.93008,Boling,TX,Texas,Wharton,283.075,1020.87,72.2175,0.1925
1470,77422,28.96092,-95.56105,Brazoria,TX,Texas,Brazoria,283.38250000000005,1020.1325,72.33000000000001,0.18
1471,77423,29.83893,-95.98251,Brookshire,TX,Texas,Waller,283.075,1020.87,72.2175,0.1925
1472,77510,29.36107,-95.08555,Santa Fe,TX,Texas,Galveston,283.38250000000005,1020.1325,72.33000000000001,0.18
1473,77801,30.63888,-96.36343,Bryan,TX,Texas,Brazos,279.025,1021.5325,71.47,0.1975
1474,77836,30.5375,-96.68003,Caldwell,TX,Texas,Burleson,280.33250000000004,1021.5025,68.34,0.11
1475,77901,28.80495,-96.98474,Victoria,TX,Texas,Victoria,284.66249999999997,1020.8399999999999,76.97749999999999,0.15500000000000003
1476,77950,28.30141,-96.87481,Austwell,TX,Texas,Refugio,284.66249999999997,1020.8399999999999,76.97749999999999,0.15500000000000003
1477,77954,29.09675,-97.28269,Cuero,TX,Texas,DeWitt,281.255,1020.4925,70.82,0.1375
1478,77960,28.6691,-97.20818,Fannin,TX,Texas,Goliad,284.66249999999997,1020.8399999999999,76.97749999999999,0.15500000000000003
1479,77964,29.37701,-96.84377,Hallettsville,TX,Texas,Lavaca,280.33250000000004,1021.5025,68.34,0.11
1480,78001,28.29493,-99.21954,Artesia Wells,TX,Texas,La Salle,283.8125,1020.095,71.515,0.05499999999999999
1481,78002,29.28295,-98.73826,Atascosa,TX,Texas,Bexar,281.255,1020.4925,70.82,0.1375
1482,78003,29.70959,-99.09413,Bandera,TX,Texas,Bandera,281.255,1020.4925,70.82,0.1375
1483,78005,28.94844,-98.85243,Bigfoot,TX,Texas,Frio,281.255,1020.4925,70.82,0.1375
1484,78007,28.49506,-98.37836,Calliham,TX,Texas,McMullen,281.255,1020.4925,70.82,0.1375
1485,78008,28.72411,-98.27925,Campbellton,TX,Texas,Atascosa,281.255,1020.4925,70.82,0.1375
1486,78010,29.9123,-99.04482,Center Point,TX,Texas,Kerr,281.255,1020.4925,70.82,0.1375
1487,78022,28.25927,-98.14445,George West,TX,Texas,Live Oak,284.66249999999997,1020.8399999999999,76.97749999999999,0.15500000000000003
1488,78040,27.51345,-99.50228,Laredo,TX,Texas,Webb,283.8125,1020.095,71.515,0.05499999999999999
1489,78067,27.13267,-99.33646,San Ygnacio,TX,Texas,Zapata,283.845,1020.9350000000001,71.02000000000001,0.07500000000000001
1490,78070,29.89826,-98.4063,Spring Branch,TX,Texas,Comal,281.255,1020.4925,70.82,0.1375
1491,78102,28.40248,-97.71084,Beeville,TX,Texas,Bee,284.66249999999997,1020.8399999999999,76.97749999999999,0.15500000000000003
1492,78108,29.57435,-98.21878,Cibolo,TX,Texas,Guadalupe,281.255,1020.4925,70.82,0.1375
1493,78113,28.95336,-98.12689,Falls City,TX,Texas,Karnes,281.255,1020.4925,70.82,0.1375
1494,78122,29.4366,-97.73588,Leesville,TX,Texas,Gonzales,281.255,1020.4925,70.82,0.1375
1495,78330,27.74268,-97.91564,Agua Dulce,TX,Texas,Nueces,284.66249999999997,1020.8399999999999,76.97749999999999,0.15500000000000003
1496,78332,27.71843,-98.14285,Alice,TX,Texas,Jim Wells,284.66249999999997,1020.8399999999999,76.97749999999999,0.15500000000000003
1497,78336,27.94281,-97.18347,Aransas Pass,TX,Texas,San Patricio,284.66249999999997,1020.8399999999999,76.97749999999999,0.15500000000000003
1498,78338,26.89255,-97.76255,Armstrong,TX,Texas,Kenedy,285.205,1020.96,74.9575,0.13
1499,78358,28.068240000000007,-97.04427,Fulton,TX,Texas,Aransas,284.66249999999997,1020.8399999999999,76.97749999999999,0.15500000000000003
1500,78361,27.104340000000004,-98.78675,Hebbronville,TX,Texas,Jim Hogg,283.845,1020.9350000000001,71.02000000000001,0.07500000000000001
1501,78363,27.44953,-97.86267,Kingsville,TX,Texas,Kleberg,284.66249999999997,1020.8399999999999,76.97749999999999,0.15500000000000003
1502,78501,26.21583,-98.23917,Mcallen,TX,Texas,Hidalgo,285.205,1020.96,74.9575,0.13
1503,78536,26.64926,-98.4511,Delmita,TX,Texas,Starr,285.205,1020.96,74.9575,0.13
1504,78561,26.47803,-97.91813,Lasara,TX,Texas,Willacy,285.205,1020.96,74.9575,0.13
1505,78602,30.12383,-97.32841,Bastrop,TX,Texas,Bastrop,280.33250000000004,1021.5025,68.34,0.11
1506,78605,30.7822,-98.04563,Bertram,TX,Texas,Burnet,279.1225,1019.1025,69.6725,0.095
1507,78606,30.0926,-98.46682,Blanco,TX,Texas,Blanco,280.33250000000004,1021.5025,68.34,0.11
1508,78610,30.07722,-97.83741,Buda,TX,Texas,Hays,280.33250000000004,1021.5025,68.34,0.11
1509,78617,30.14719,-97.59614,Del Valle,TX,Texas,Travis,280.33250000000004,1021.5025,68.34,0.11
1510,78618,30.47773,-99.16514,Doss,TX,Texas,Gillespie,281.255,1020.4925,70.82,0.1375
1511,78801,29.35664,-99.87148,Uvalde,TX,Texas,Uvalde,282.04249999999996,1006.1275,70.0975,0.035
1512,78827,28.42466,-99.73537,Asherton,TX,Texas,Dimmit,282.04249999999996,1006.1275,70.0975,0.035
1513,78829,28.88992,-99.5591,Batesville,TX,Texas,Zavala,282.04249999999996,1006.1275,70.0975,0.035
1514,78832,29.39072,-100.41624,Brackettville,TX,Texas,Kinney,282.19500000000005,1017.5799999999999,65.78999999999999,0.04
1515,78833,29.693620000000006,-100.05887,Camp Wood,TX,Texas,Real,282.19500000000005,1017.5799999999999,65.78999999999999,0.04
1516,78837,29.83396,-101.21496,Comstock,TX,Texas,Val Verde,282.19500000000005,1017.5799999999999,65.78999999999999,0.04
1517,78852,28.75206,-100.31076,Eagle Pass,TX,Texas,Maverick,282.04249999999996,1006.1275,70.0975,0.035
1518,79005,36.38545,-100.50397,Booker,TX,Texas,Lipscomb,273.23,1006.6624999999999,58.205,0.005
1519,79009,34.53322,-102.88568,Bovina,TX,Texas,Parmer,273.23,1006.6624999999999,58.205,0.005
1520,79014,35.91222,-100.29813,Canadian,TX,Texas,Hemphill,273.23,1006.6624999999999,58.205,0.005
1521,79015,34.94032,-101.91647,Canyon,TX,Texas,Randall,273.23,1006.6624999999999,58.205,0.005
1522,79018,35.69549,-102.38629,Channing,TX,Texas,Hartley,273.23,1006.6624999999999,58.205,0.005
1523,79022,36.10661,-102.61107,Dalhart,TX,Texas,Dallam,273.23,1006.6624999999999,58.205,0.005
1524,79025,34.94098,-102.2059,Dawn,TX,Texas,Deaf Smith,273.23,1006.6624999999999,58.205,0.005
1525,79027,34.486909999999995,-102.33088,Dimmitt,TX,Texas,Castro,273.23,1006.6624999999999,58.205,0.005
1526,79031,34.26917,-102.45283,Earth,TX,Texas,Lamb,275.53999999999996,1006.4775,64.03,0.0175
1527,79033,36.33008,-100.98394,Farnsworth,TX,Texas,Ochiltree,273.23,1006.6624999999999,58.205,0.005
1528,79039,35.26038,-101.09519,Groom,TX,Texas,Carson,273.23,1006.6624999999999,58.205,0.005
1529,79040,36.29869,-101.5571,Gruver,TX,Texas,Hansford,273.23,1006.6624999999999,58.205,0.005
1530,79042,34.74685,-101.90313,Happy,TX,Texas,Swisher,273.23,1006.6624999999999,58.205,0.005
1531,79095,34.896159999999995,-100.2061,Wellington,TX,Texas,Collingsworth,273.23,1006.6624999999999,58.205,0.005
1532,79201,34.43715,-100.28085,Childress,TX,Texas,Childress,273.23,1006.6624999999999,58.205,0.005
1533,79220,33.75776,-100.78642,Afton,TX,Texas,Dickens,275.53999999999996,1006.4775,64.03,0.0175
1534,79226,34.90323,-100.99525,Clarendon,TX,Texas,Donley,273.23,1006.6624999999999,58.205,0.005
1535,79227,33.899570000000004,-99.77068,Crowell,TX,Texas,Foard,276.0425,1021.575,67.9275,0.037500000000000006
1536,79234,34.22681,-100.92952,Flomot,TX,Texas,Motley,275.53999999999996,1006.4775,64.03,0.0175
1537,79236,33.64183,-100.22815,Guthrie,TX,Texas,King,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1538,79248,34.00045,-100.29274,Paducah,TX,Texas,Cottle,275.53999999999996,1006.4775,64.03,0.0175
1539,79255,34.34612,-101.05839,Quitaque,TX,Texas,Briscoe,275.53999999999996,1006.4775,64.03,0.0175
1540,79313,33.8049,-102.16223,Anton,TX,Texas,Hockley,275.53999999999996,1006.4775,64.03,0.0175
1541,79314,33.58498,-103.01455,Bledsoe,TX,Texas,Cochran,275.53999999999996,1006.4775,64.03,0.0175
1542,79316,33.14437,-102.31614,Brownfield,TX,Texas,Terry,275.53999999999996,1006.4775,64.03,0.0175
1543,79322,33.65766,-101.18732,Crosbyton,TX,Texas,Crosby,275.53999999999996,1006.4775,64.03,0.0175
1544,79323,32.94698,-102.87231,Denver City,TX,Texas,Yoakum,275.53999999999996,1006.4775,64.03,0.0175
1545,79324,33.89794000000001,-102.68244,Enochs,TX,Texas,Bailey,275.53999999999996,1006.4775,64.03,0.0175
1546,79329,33.7248,-101.68202,Idalou,TX,Texas,Lubbock,275.53999999999996,1006.4775,64.03,0.0175
1547,79330,33.03669,-101.20991,Justiceburg,TX,Texas,Garza,275.53999999999996,1006.4775,64.03,0.0175
1548,79342,32.9082,-102.33661,Loop,TX,Texas,Gaines,275.53999999999996,1006.4775,64.03,0.0175
1549,79351,32.92343,-101.76915,Odonnell,TX,Texas,Lynn,275.53999999999996,1006.4775,64.03,0.0175
1550,79502,33.17852,-100.24898,Aspermont,TX,Texas,Stonewall,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1551,79506,32.11798,-100.32345,Blackwell,TX,Texas,Nolan,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1552,79517,32.87671,-101.24268,Fluvanna,TX,Texas,Scurry,275.53999999999996,1006.4775,64.03,0.0175
1553,79534,32.75673,-100.21828,McCaulley,TX,Texas,Fisher,277.01750000000004,1020.4525,65.10249999999999,0.015000000000000001
1554,79714,32.32943,-102.69918,Andrews,TX,Texas,Andrews,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1555,79718,31.00535,-103.76186,Balmorhea,TX,Texas,Reeves,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1556,79730,31.16955,-103.0851,Coyanosa,TX,Texas,Pecos,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1557,79731,31.41808,-102.48336,Crane,TX,Texas,Crane,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1558,79738,32.75712,-101.47555,Gail,TX,Texas,Borden,275.53999999999996,1006.4775,64.03,0.0175
1559,79739,31.76367,-101.51601,Garden City,TX,Texas,Glasscock,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1560,79741,31.97,-102.62753,Goldsmith,TX,Texas,Ector,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1561,79745,31.82638,-103.05179,Kermit,TX,Texas,Winkler,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1562,79752,31.21544,-102.15319,McCamey,TX,Texas,Upton,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1563,79754,31.80166,-103.59994,Mentone,TX,Texas,Loving,276.89750000000004,1020.2125000000001,61.787499999999994,0.0175
1564,79821,31.97696,-106.59781,Anthony,TX,Texas,El Paso,277.55499999999995,1018.97,53.805,0.01
1565,79830,29.80008,-103.22468,Alpine,TX,Texas,Brewster,282.19500000000005,1017.5799999999999,65.78999999999999,0.04
1566,79837,32.190259999999995,-105.26698,Dell City,TX,Texas,Hudspeth,277.55499999999995,1018.97,53.805,0.01
1567,79843,30.12696,-104.22342,Marfa,TX,Texas,Presidio,280.3425,962.63,55.785,0.0075
1568,79855,31.092370000000006,-104.63688,Van Horn,TX,Texas,Culberson,277.5725,1005.62,52.96,0.0075
1569,80010,39.73868,-104.86256000000002,Aurora,CO,Colorado,Arapahoe,269.90250000000003,1015.39,60.449999999999996,0.0125
1570,80020,39.93182,-105.07453,Broomfield,CO,Colorado,Broomfield,269.7875,1015.7774999999999,60.57749999999999,0.015
1571,80025,39.94509,-105.29066,Eldorado Springs,CO,Colorado,Boulder,269.8625,1012.4175,58.855000000000004,0.015
1572,80202,39.75193,-104.99776,Denver,CO,Colorado,Denver,269.835,1015.5124999999999,59.349999999999994,0.0125
